season,daynum,wteam,wscore,lteam,lscore,wloc,numot,line_wloc,line,lineavg,linesag,linesage,linesagp,linepom,linemoore,linepugh,lineopen,linedok,linefox,linepig
2011,66,1359,68,1422,64,A,0,A,4.50,2.87,5.23,7.47,2.87,-3.76,4.06,,4.00,2.78,2.00,3.50
2011,66,1364,77,1413,65,A,0,A,3.50,1.39,2.69,3.76,1.87,-3.20,5.32,,3.00,1.57,-2.00,.00
2011,66,1390,55,1113,41,A,0,A,-5.00,-3.17,-3.43,-4.05,-2.82,-3.45,-1.97,,-4.00,-3.51,-3.00,-4.50
2011,66,1437,83,1378,71,A,0,A,7.50,7.13,7.11,6.42,8.08,.47,10.32,,7.00,6.74,10.00,7.50
2011,66,1449,87,1332,69,H,0,H,20.50,22.80,21.64,20.99,25.10,17.54,23.71,,22.00,20.25,25.00,26.00
2011,66,1450,84,1333,70,H,0,H,12.00,14.21,16.08,15.59,17.81,7.76,11.78,,15.00,15.12,14.00,12.50
2011,66,1459,78,1154,60,H,0,H,13.50,13.42,15.28,14.71,15.86,4.80,14.38,,13.00,13.88,16.00,14.00
2011,66,1460,71,1227,63,A,0,A,4.50,2.49,3.03,1.15,5.04,-3.16,6.36,,5.00,1.81,4.00,2.00
2011,67,1139,79,1156,56,H,0,H,6.00,4.62,1.83,-2.21,5.32,6.58,9.21,,5.00,5.91,6.00,5.50
2011,67,1144,65,1244,52,H,0,H,,14.37,14.11,13.96,14.25,,15.48,,,14.14,14.00,
2011,67,1145,62,1373,61,H,0,H,1.50,-.97,-.39,-1.11,.33,3.62,-3.66,,-2.50,2.89,-2.00,1.00
2011,67,1166,72,1356,66,A,1,A,-1.00,-1.11,-1.65,-1.95,-1.34,-3.22,1.90,,1.50,-2.26,-1.00,-3.00
2011,67,1179,64,1133,58,H,0,H,4.00,5.28,5.44,5.30,5.59,4.06,4.11,,3.00,5.19,4.00,6.50
2011,67,1193,59,1265,44,A,0,A,12.50,12.23,11.59,10.68,12.74,-2.88,14.14,,12.50,10.64,11.00,11.00
2011,67,1232,70,1320,45,H,0,H,-3.00,-.97,-1.16,-2.74,.41,3.16,-3.82,,-2.00,1.91,.01,-.50
2011,67,1259,82,1264,67,A,0,A,5.00,3.88,3.01,1.62,4.37,,5.97,,5.00,3.10,3.00,3.00
2011,67,1283,65,1191,50,H,0,H,15.50,15.12,13.24,11.34,15.19,6.44,19.00,,17.00,13.10,16.00,16.50
2011,67,1351,82,1310,65,A,0,A,12.00,12.06,10.63,7.44,14.61,-2.11,15.34,,15.00,8.86,13.00,10.50
2011,67,1434,79,1464,55,H,0,H,14.00,15.59,13.59,12.51,15.20,4.94,18.89,,15.00,12.94,18.00,17.50
2011,67,1455,65,1229,51,A,0,A,8.00,8.89,9.48,9.80,9.30,-1.31,10.23,,9.00,4.50,10.00,9.00
2011,68,1103,65,1245,62,H,0,H,4.00,3.69,3.12,4.70,1.77,3.60,3.26,,2.50,2.71,6.00,8.00
2011,68,1104,75,1280,57,A,0,A,3.50,2.85,.39,-5.14,7.11,-2.45,5.73,,5.00,3.52,5.00,
2011,68,1111,79,1204,51,H,0,H,15.00,19.05,20.07,23.00,17.53,4.33,19.06,,17.00,16.14,18.00,19.50
2011,68,1112,67,1390,57,H,0,H,11.50,10.88,11.04,9.12,14.12,9.76,9.28,,11.50,11.89,10.00,10.50
2011,68,1114,76,1407,73,H,0,H,8.00,10.43,11.33,12.98,9.59,4.35,12.22,,8.00,10.19,8.00,9.50
2011,68,1116,68,1397,65,H,0,H,-1.00,-.48,-.12,.07,-.29,3.13,-1.31,,-2.50,-.73,.01,
2011,68,1122,66,1293,64,A,0,A,-6.50,-4.80,-4.61,-7.63,-1.74,-3.95,-7.09,,-4.00,-4.64,-3.00,-6.00
2011,68,1123,75,1296,70,A,0,A,4.50,4.53,6.82,7.19,6.47,-3.05,5.23,,5.00,3.01,3.00,1.50
2011,68,1124,71,1403,59,A,0,A,4.00,2.91,1.94,.47,4.69,-1.02,3.59,,6.00,2.61,5.00,2.50
2011,68,1130,86,1210,75,H,0,H,5.50,8.37,11.66,13.87,9.40,6.60,6.72,,6.00,7.12,4.00,
2011,68,1132,74,1138,71,A,2,A,-12.00,-13.05,-16.33,-14.90,-17.88,-5.02,-9.18,,-12.00,-13.71,-9.00,-11.50
2011,68,1140,76,1102,66,H,0,H,21.00,22.27,20.62,19.51,21.69,10.78,23.97,,22.00,19.96,23.00,22.50
2011,68,1142,48,1413,43,A,0,A,-2.00,-3.83,-1.74,-.14,-3.14,-4.03,-3.59,,-4.00,-4.43,-5.00,-2.00
2011,68,1143,65,1113,61,A,0,A,-2.00,-.54,.87,.77,.98,-2.81,-2.45,,2.00,-1.22,-.01,-1.50
2011,68,1151,70,1422,65,A,0,A,3.00,2.48,3.28,6.25,.09,-3.83,.44,,2.50,1.71,3.00,.50
2011,68,1155,79,1274,72,H,0,H,4.50,3.68,1.55,-.34,3.41,,6.45,,3.50,4.88,5.00,3.00
2011,68,1158,77,1459,73,A,0,A,-2.50,.08,2.21,3.53,.91,-3.18,-4.69,,1.50,-.55,-3.00,-1.00
2011,68,1160,89,1281,76,H,0,H,-3.50,-4.59,-5.40,-8.30,-2.49,.46,-3.38,,-6.00,-2.90,-6.00,
2011,68,1163,82,1400,81,A,1,A,-8.00,-5.61,-4.89,.09,-7.48,-5.12,-6.67,,-6.50,-6.11,-9.00,-9.00
2011,68,1168,83,1415,77,A,1,A,-3.00,-5.82,-6.90,-9.59,-4.73,-3.96,-2.25,,-2.00,-3.97,-7.00,
2011,68,1176,66,1419,57,A,0,A,2.00,1.70,2.41,4.68,.56,,5.85,,3.00,1.62,-.01,
2011,68,1178,72,1227,69,A,0,A,4.00,3.55,2.54,.26,4.93,-3.37,5.61,,5.00,2.09,7.00,4.00
2011,68,1180,68,1174,55,H,0,H,8.50,10.93,11.42,9.64,13.19,5.64,11.96,,11.00,9.01,10.00,10.50
2011,68,1185,71,1405,48,A,0,A,3.50,-1.58,-6.08,-13.96,-.11,-3.98,5.81,,5.00,.55,1.00,.50
2011,68,1189,67,1359,54,H,0,H,1.50,2.36,1.00,-.81,2.93,3.97,1.28,,2.00,3.14,6.00,4.00
2011,68,1194,61,1117,57,H,0,H,4.00,5.48,9.67,13.84,5.83,3.94,4.46,,4.00,2.93,-1.00,7.50
2011,68,1196,77,1279,71,H,0,H,9.00,8.91,9.87,10.40,9.42,5.39,9.13,,9.00,7.64,7.00,
2011,68,1198,73,1375,62,H,0,H,3.50,3.58,4.53,4.64,4.40,4.03,2.39,,4.00,3.33,2.00,4.50
2011,68,1202,88,1154,67,H,0,H,14.00,16.05,19.31,20.62,18.07,4.92,12.06,,15.00,11.57,15.00,14.50
2011,68,1208,77,1246,70,H,0,H,-5.50,-9.12,-7.40,-3.64,-10.48,-9.05,-9.48,,-7.50,-7.70,-9.00,
2011,68,1209,73,1406,65,H,0,H,8.00,7.18,6.64,5.91,7.39,4.23,6.01,,8.00,5.34,11.00,9.50
2011,68,1211,74,1339,61,H,0,H,12.00,10.15,7.31,4.69,9.75,6.54,15.05,,12.00,9.73,12.00,14.50
2011,68,1217,68,1171,53,A,0,A,12.00,11.24,10.05,9.85,11.21,-2.60,15.40,,11.50,7.99,11.00,11.50
2011,68,1220,76,1318,67,A,0,A,-2.50,-.02,.47,2.39,-1.31,-4.11,-.04,,.00,-2.96,-.01,-1.50
2011,68,1222,76,1416,71,H,0,H,-7.50,-11.29,-14.45,-17.63,-12.94,-.69,-8.82,,-8.00,-10.54,-4.00,-6.50
2011,68,1225,75,1363,67,A,0,A,-5.50,-4.43,-4.97,-4.80,-5.14,-3.97,-1.79,,-4.00,-5.96,-4.00,-3.50
2011,68,1237,78,1236,74,A,0,A,,-3.83,-6.31,-8.56,-4.17,-3.93,-.26,,,-4.77,-2.00,-2.00
2011,68,1241,84,1456,79,A,0,A,7.00,9.88,12.49,15.63,9.94,-2.93,8.20,,7.00,6.62,7.00,7.50
2011,68,1253,86,1414,78,H,0,H,10.50,12.49,13.80,17.11,11.12,4.65,12.82,,12.00,9.58,11.00,17.00
2011,68,1258,67,1360,58,H,0,H,13.00,13.34,13.99,13.73,14.62,4.65,14.83,,13.00,10.18,14.00,15.00
2011,68,1261,62,1120,55,A,0,A,-1.50,.48,1.45,.38,2.50,-3.46,-.25,,.00,.92,-1.00,-3.50
2011,68,1267,95,1379,65,H,0,H,1.00,.59,1.17,2.01,.43,2.84,-2.12,,-1.50,.31,1.00,2.50
2011,68,1272,61,1187,58,H,0,H,12.00,12.27,12.80,14.65,11.25,5.22,10.78,,14.00,11.72,13.00,
2011,68,1282,82,1381,76,H,0,H,,3.71,4.68,6.63,2.46,,1.43,,,4.03,4.00,
2011,68,1285,68,1170,52,A,0,A,11.00,13.25,12.93,12.45,13.89,-2.26,16.71,,12.00,9.75,13.00,9.00
2011,68,1287,73,1240,52,H,0,H,17.00,20.68,21.27,27.25,19.12,5.28,20.59,,19.00,17.12,16.00,19.00
2011,68,1292,93,1418,91,A,1,A,2.00,1.06,-.59,-1.43,.28,-3.77,.17,,1.50,.32,2.00,.00
2011,68,1294,72,1286,58,H,0,H,7.50,7.99,6.75,4.05,9.50,4.06,11.50,,9.00,6.38,9.00,
2011,68,1295,76,1147,60,H,0,H,,26.03,24.78,22.26,28.55,4.84,26.14,,,27.43,23.00,24.00
2011,68,1301,90,1448,69,H,0,H,13.50,13.43,14.29,15.46,13.25,5.41,12.29,,14.00,12.10,13.00,13.50
2011,68,1304,63,1235,62,H,0,H,5.00,3.56,2.89,2.88,2.84,2.74,5.20,,3.00,3.91,3.00,
2011,68,1308,80,1201,68,H,0,H,6.50,6.09,4.06,3.39,4.71,4.22,9.68,,6.00,7.14,5.00,
2011,68,1314,62,1438,56,A,0,A,6.50,7.37,6.19,3.07,9.76,.46,5.29,,8.50,8.57,9.00,
2011,68,1324,79,1442,50,H,0,H,,20.95,21.16,21.26,21.30,5.71,24.05,,,16.88,19.00,19.50
2011,68,1329,76,1243,62,H,0,H,1.00,.42,.34,1.92,-.99,1.46,2.32,,1.50,-2.54,2.00,2.00
2011,68,1330,69,1206,65,H,0,H,6.00,5.23,5.34,8.61,2.56,2.39,6.58,,3.00,4.63,5.00,5.50
2011,68,1331,90,1355,82,A,0,A,,-6.61,-8.37,-8.13,-8.78,-4.76,-2.71,,,-6.63,-5.00,-8.00
2011,68,1334,57,1364,54,H,0,H,2.00,1.26,-.05,-.75,.60,3.69,-.47,,2.50,2.50,3.00,1.00
2011,68,1336,66,1277,62,H,0,H,-6.00,-5.29,-5.01,-6.12,-4.00,.34,-7.33,,-7.00,-4.96,-5.00,-5.50
2011,68,1338,89,1266,81,H,0,H,9.00,9.71,10.83,11.19,10.42,10.01,10.01,,9.00,9.24,9.00,
2011,68,1340,74,1186,58,H,0,H,6.50,8.24,9.49,12.60,7.12,4.20,9.51,,6.00,6.82,6.00,7.00
2011,68,1350,87,1247,68,A,0,A,6.00,5.95,5.49,4.89,6.27,-2.38,8.22,,5.00,3.33,6.00,5.50
2011,68,1353,85,1344,72,H,0,H,-1.00,-.16,1.57,3.51,-.63,2.27,-1.31,,-2.00,-.33,-3.00,2.00
2011,68,1361,71,1428,62,A,0,A,11.00,12.96,14.81,19.61,11.80,1.29,14.83,,12.00,8.24,9.00,11.00
2011,68,1362,74,1365,67,A,0,A,-8.00,-5.98,-5.73,-5.97,-5.51,-4.19,-7.33,,-7.00,-6.85,-4.00,-6.50
2011,68,1369,78,1183,75,H,0,H,-1.00,-1.07,-1.06,-2.95,.41,3.88,-.52,,.00,-.36,-1.00,1.50
2011,68,1376,83,1435,75,H,1,H,-5.50,-8.33,-6.85,-4.82,-9.39,-2.98,-9.01,,-4.50,-6.15,-9.00,-7.50
2011,68,1382,92,1150,88,H,3,H,5.00,5.76,6.88,7.36,6.47,4.18,3.00,,4.50,8.50,4.00,4.00
2011,68,1393,61,1371,56,A,0,A,7.00,8.33,9.17,15.49,4.91,.73,10.82,,8.50,3.78,8.00,
2011,68,1398,67,1404,64,A,0,A,5.00,4.21,3.84,3.83,3.88,,5.06,,4.00,2.56,5.00,3.00
2011,68,1399,78,1184,66,A,0,A,-5.50,-6.22,-6.80,-8.59,-5.40,-4.02,-5.72,,-5.00,-5.78,-3.00,-6.50
2011,68,1401,69,1328,51,A,0,A,6.50,9.19,8.51,9.55,7.56,.61,11.26,,8.00,6.17,9.00,
2011,68,1408,79,1374,70,H,0,H,7.50,10.62,13.51,14.68,12.50,4.27,6.27,,7.00,9.86,9.00,10.50
2011,68,1409,75,1349,64,H,0,H,7.50,9.26,7.96,8.14,7.86,4.76,9.97,,7.00,8.89,11.00,11.50
2011,68,1412,100,1431,97,H,3,H,5.50,4.62,6.38,7.18,5.57,4.17,1.18,,3.00,3.40,5.00,7.00
2011,68,1424,83,1395,49,H,0,H,15.50,16.93,16.74,15.87,18.09,9.53,18.61,,14.00,15.31,18.00,16.00
2011,68,1429,81,1305,67,A,0,A,9.00,9.17,10.97,14.05,8.34,-1.10,12.38,,8.00,6.85,6.00,5.00
2011,68,1433,82,1423,64,A,0,A,6.00,3.48,.61,-.78,2.06,-3.00,7.43,,4.00,3.94,6.00,1.00
2011,68,1439,71,1199,59,H,0,H,4.00,5.40,5.22,5.84,4.29,2.29,7.96,,3.00,3.98,8.00,8.00
2011,68,1441,81,1172,73,H,0,H,-1.50,-2.19,-2.92,-4.76,-1.26,3.09,-1.61,,-3.00,-2.49,1.00,
2011,68,1449,103,1333,72,H,0,H,19.50,23.05,21.24,20.95,23.93,17.88,23.55,,22.00,22.88,21.00,20.50
2011,68,1450,77,1332,63,H,0,H,13.00,15.22,15.67,15.26,17.14,7.42,12.78,,15.00,11.82,16.00,17.00
2011,68,1451,68,1319,67,A,0,A,-7.00,-6.18,-8.40,-8.10,-8.78,-4.71,-2.92,,-7.50,-6.19,-3.00,-4.50
2011,68,1453,69,1454,64,H,0,H,3.50,1.66,1.98,.76,3.18,,-.18,,3.00,2.79,2.00,1.50
2011,68,1460,58,1260,41,A,0,A,-3.00,-3.94,-3.88,-2.75,-5.07,-4.58,-3.47,,-3.00,-4.07,-2.00,-1.50
2011,68,1461,67,1307,66,H,0,H,-8.00,-10.96,-9.79,-11.95,-8.25,1.95,-14.07,,-9.50,-8.86,-11.00,-10.00
2011,69,1131,74,1436,65,H,0,H,,-.90,-4.10,-10.06,.21,3.64,3.45,,,-.12,3.00,1.00
2011,69,1139,84,1464,79,H,0,H,22.00,23.67,20.10,16.23,24.83,9.49,33.65,,22.00,19.92,25.00,25.50
2011,69,1166,74,1191,69,A,0,A,1.50,.92,-.03,-.64,.59,-3.07,3.84,,3.00,-.45,2.00,.50
2011,69,1181,71,1268,64,H,0,H,14.50,14.53,15.84,18.19,11.59,17.03,14.38,,14.00,12.84,14.00,
2011,69,1216,62,1107,42,H,0,H,,2.94,2.39,.35,4.56,3.94,3.19,,,4.85,2.00,4.50
2011,69,1232,62,1179,57,A,0,A,-1.50,.11,.20,-1.77,2.24,-3.79,-.63,,-2.50,-1.26,4.00,1.00
2011,69,1233,86,1259,68,H,0,H,12.00,11.79,11.73,11.98,11.51,,13.53,,12.00,10.34,11.00,11.50
2011,69,1242,67,1276,60,A,1,A,10.50,9.30,7.08,5.28,9.07,8.05,11.44,,11.00,8.50,14.00,
2011,69,1257,86,1378,77,A,0,A,8.00,7.84,6.86,5.17,9.99,4.96,8.51,,8.00,6.67,8.00,
2011,69,1265,65,1264,59,A,0,A,-4.50,-4.82,-4.76,-3.84,-5.93,-4.04,-3.86,,-4.00,-5.41,-5.00,-4.50
2011,69,1269,55,1173,50,H,0,H,-2.00,-3.10,-1.68,-5.27,.66,4.24,-4.76,,-3.00,.27,-7.00,-6.00
2011,69,1275,92,1325,88,A,3,A,-6.50,-6.87,-4.50,-3.01,-6.02,,-8.58,,-8.00,-7.68,-9.00,
2011,69,1283,59,1455,56,A,0,A,-5.00,-5.18,-6.39,-7.91,-5.04,-4.33,-2.98,,-3.50,-4.22,-5.00,-6.00
2011,69,1310,69,1373,55,H,0,H,-7.50,-8.40,-6.81,-4.75,-9.42,3.17,-13.30,,-12.00,-4.54,-9.00,-7.50
2011,69,1320,83,1133,77,H,0,H,13.50,12.61,12.55,12.93,12.18,5.11,11.63,,12.50,8.61,12.00,
2011,69,1321,93,1231,81,H,0,H,6.50,8.36,9.32,11.60,6.60,4.65,6.23,,6.00,6.22,7.00,8.00
2011,69,1326,67,1278,64,H,0,H,15.50,16.41,15.36,12.55,18.30,16.71,16.24,,16.00,14.88,17.00,19.00
2011,69,1345,75,1234,52,H,0,H,14.50,17.69,18.93,21.67,15.81,10.07,16.96,,14.00,14.78,15.00,18.50
2011,69,1351,77,1145,76,A,0,A,3.00,4.29,3.77,2.81,4.80,-2.57,4.14,,2.50,1.98,6.00,3.00
2011,69,1356,63,1229,59,H,0,H,5.50,6.59,6.99,6.36,7.66,4.07,5.06,,6.00,5.64,6.00,
2011,69,1396,57,1387,53,H,0,H,15.00,14.62,17.29,18.15,16.45,7.51,8.13,,14.00,13.40,14.00,18.00
2011,69,1425,63,1417,52,H,0,H,5.00,5.86,4.87,3.91,6.34,4.82,5.36,,4.00,5.06,8.00,7.00
2011,69,1434,64,1156,58,H,0,H,1.50,-1.04,-1.67,-3.15,-.81,2.03,-1.41,,-1.00,1.04,1.00,1.50
2011,69,1437,72,1153,61,H,0,H,5.50,5.25,4.04,1.90,6.12,4.66,4.90,,6.50,8.30,6.00,
2011,69,1444,63,1141,56,H,1,H,6.50,8.30,10.13,12.91,7.68,4.26,6.21,,7.00,6.18,8.00,7.00
2011,69,1462,72,1348,45,A,0,A,-2.00,-2.49,-4.49,-4.34,-4.63,-3.84,1.72,,-2.00,-3.20,-.01,-2.50
2011,70,1122,71,1404,61,A,0,A,11.00,13.08,13.85,14.98,12.97,,14.20,,11.00,8.75,15.00,12.00
2011,70,1189,80,1422,65,A,0,A,4.00,4.18,5.07,7.10,3.37,-3.79,2.46,,-1.00,2.45,5.00,3.50
2011,70,1266,79,1323,57,H,0,H,3.00,-.46,-1.78,-6.45,1.15,2.45,-1.79,,2.50,2.20,1.00,2.50
2011,71,1124,74,1328,61,H,0,H,,16.16,11.96,9.21,15.75,7.02,19.19,,20.00,15.28,20.00,17.50
2011,71,1130,75,1301,66,H,0,H,,6.15,7.68,7.36,7.97,6.14,6.55,,6.50,5.00,4.00,5.50
2011,71,1140,104,1428,79,A,0,A,,14.09,14.76,16.04,13.49,2.71,16.35,,11.50,9.86,14.00,12.50
2011,71,1155,87,1210,62,H,0,H,7.50,9.66,10.09,11.55,8.54,-3.59,9.70,,8.00,7.95,10.00,10.00
2011,71,1163,67,1353,53,H,0,H,,13.45,14.47,18.88,12.43,8.44,11.12,,13.00,11.74,13.00,
2011,71,1194,57,1264,50,H,0,H,,16.40,18.07,20.03,16.19,4.54,16.40,,15.00,13.00,15.00,18.50
2011,71,1196,81,1397,75,A,1,A,,-.33,-.28,.81,-1.27,-3.49,2.99,,-2.50,-3.08,-1.00,.50
2011,71,1245,80,1132,63,H,0,H,,10.53,13.64,14.25,13.12,5.02,7.73,,10.00,11.46,7.00,4.50
2011,71,1246,78,1120,54,H,0,H,,29.61,30.06,29.24,31.14,18.44,26.71,,25.00,28.96,29.00,28.00
2011,71,1277,64,1458,61,H,1,H,,1.52,1.44,1.62,1.23,3.10,2.56,,3.00,3.78,1.00,3.00
2011,71,1296,71,1185,69,A,0,A,,-3.89,-1.26,1.96,-3.32,-3.91,-7.19,,-3.50,-5.22,-6.00,-9.50
2011,71,1336,57,1228,55,H,0,H,,-5.26,-4.51,-3.21,-6.17,-.08,-5.41,,-6.00,-5.25,-6.00,-3.50
2011,71,1400,83,1403,52,A,0,A,,8.59,11.26,12.36,10.31,1.73,5.04,,8.00,5.53,8.00,8.50
2011,72,1104,57,1376,47,H,0,H,8.50,6.29,1.41,-4.28,8.16,-7.85,9.33,,5.50,6.72,11.00,
2011,72,1113,69,1409,59,H,0,H,3.50,1.97,1.80,3.24,.29,-2.81,2.88,,2.00,2.71,2.00,.50
2011,72,1123,72,1444,63,H,0,H,6.00,8.04,10.13,10.29,10.04,,6.94,,8.50,6.24,6.00,8.00
2011,72,1141,65,1405,52,H,0,H,13.50,10.79,9.41,6.09,12.74,,14.05,,13.00,10.65,12.00,12.50
2011,72,1153,74,1378,66,H,0,H,13.50,15.29,16.46,17.94,15.02,.52,15.51,,14.00,10.69,16.00,15.50
2011,72,1160,74,1243,66,A,0,A,-10.00,-8.79,-9.36,-10.56,-8.06,4.30,-4.90,,-8.50,-11.79,-6.00,-7.00
2011,72,1172,79,1202,70,H,0,H,4.00,1.79,.83,-.88,2.45,5.80,.29,,2.50,5.69,3.00,3.00
2011,72,1180,62,1330,57,H,0,H,-2.00,1.51,3.29,.94,5.17,3.77,-.46,,1.50,1.88,.01,2.50
2011,72,1182,67,1387,45,H,0,H,9.50,9.76,10.51,9.01,12.72,10.69,6.89,,9.00,8.51,9.00,11.50
2011,72,1191,67,1179,51,H,0,H,5.50,5.09,6.66,7.70,5.63,,2.67,,4.00,3.82,5.00,7.00
2011,72,1199,66,1181,61,H,0,H,-7.50,-9.75,-10.06,-11.66,-7.99,4.35,-11.81,,-7.50,-7.34,-9.00,-9.00
2011,72,1203,72,1200,52,H,0,H,10.00,7.60,5.28,4.81,5.84,,11.93,,9.00,7.00,11.00,11.00
2011,72,1206,86,1318,60,A,0,A,4.50,6.25,6.61,5.26,8.11,,5.93,,8.00,4.17,6.00,4.00
2011,72,1220,74,1406,60,A,0,A,4.50,5.00,4.08,6.06,2.33,,7.50,,4.00,1.13,6.00,5.00
2011,72,1225,72,1305,67,H,0,H,4.50,5.39,7.33,9.52,5.51,,2.69,,5.00,2.95,4.00,7.50
2011,72,1232,59,1133,53,A,0,A,1.50,2.11,2.71,1.91,3.56,,.80,,.00,-.21,4.00,2.00
2011,72,1242,84,1235,79,A,0,A,9.00,8.39,8.15,10.05,5.61,-8.81,12.32,,9.00,6.06,10.00,7.50
2011,72,1247,89,1335,83,H,1,H,7.00,6.20,5.32,4.46,6.21,,7.71,,9.00,4.82,8.00,
2011,72,1253,60,1413,56,H,0,H,11.00,12.20,13.91,16.25,11.84,,12.98,,12.00,9.12,10.00,15.00
2011,72,1261,56,1116,53,H,0,H,-2.50,-2.44,-2.87,-4.54,-1.28,5.34,-.97,,-2.00,-2.75,-1.00,
2011,72,1268,74,1448,55,A,0,A,13.50,13.67,10.36,7.09,15.82,,15.58,,11.00,11.42,17.00,
2011,72,1281,77,1304,69,H,0,H,11.00,8.53,7.74,8.56,6.78,16.32,8.51,,8.50,6.73,12.00,
2011,72,1283,64,1356,51,H,0,H,13.00,15.11,14.66,14.53,14.81,.89,17.28,,13.00,12.01,16.00,17.50
2011,72,1307,68,1161,61,H,0,H,8.50,7.89,5.09,2.96,7.40,-1.35,9.94,,11.50,8.06,11.00,10.00
2011,72,1320,46,1229,44,A,0,A,3.50,3.00,2.84,3.03,2.67,,3.95,,3.00,-.18,4.00,.50
2011,72,1321,90,1234,71,A,0,A,-1.50,.63,2.08,4.78,-1.13,-.44,.80,,-1.50,-.25,-2.00,-2.50
2011,72,1325,79,1103,70,A,0,A,-6.00,-5.60,-8.48,-11.27,-6.16,1.86,-.92,,-4.50,-2.75,-5.00,-7.00
2011,72,1326,68,1276,64,A,0,A,11.00,9.94,8.50,7.49,9.52,-8.27,10.85,,11.00,8.85,13.00,11.00
2011,72,1338,72,1207,57,A,0,A,-2.50,-1.80,-1.82,-2.05,-1.59,-4.55,-1.67,,-2.00,-1.86,-3.00,-2.50
2011,72,1361,55,1424,49,H,0,H,5.50,5.92,8.29,14.00,3.62,2.27,2.99,,5.50,4.22,2.00,6.50
2011,72,1371,78,1177,67,A,0,A,2.50,2.67,2.57,2.06,3.30,-12.53,2.81,,2.00,3.63,2.00,
2011,72,1374,64,1272,58,H,0,H,-5.50,-6.86,-9.11,-13.12,-5.68,,-4.11,,-7.00,-6.24,-6.00,
2011,72,1379,81,1349,78,A,1,A,2.50,4.86,4.52,6.61,2.49,-3.21,5.88,,3.50,4.75,6.00,3.00
2011,72,1395,78,1461,60,H,0,H,6.50,7.91,8.71,10.74,6.84,,5.65,,8.00,8.95,4.00,6.00
2011,72,1396,83,1382,55,H,0,H,13.50,13.88,14.18,12.98,15.33,-10.92,11.88,,14.50,12.46,15.00,17.00
2011,72,1401,71,1329,48,H,0,H,7.50,6.74,7.53,6.43,8.31,.38,4.15,,6.00,7.77,6.00,
2011,72,1423,76,1174,53,H,0,H,1.00,1.66,1.48,2.10,.77,,1.42,,2.50,-.03,2.00,2.00
2011,72,1431,69,1408,58,A,0,A,2.50,2.32,.00,.05,-.04,-7.55,6.31,,4.50,.12,4.00,2.00
2011,72,1433,70,1456,52,A,0,A,8.50,9.75,9.84,11.33,8.45,,11.49,,10.00,6.60,10.00,7.00
2011,72,1435,73,1208,66,H,0,H,8.50,10.82,8.90,3.12,13.90,3.02,10.31,,9.00,13.00,10.00,
2011,72,1437,88,1257,74,H,0,H,4.00,5.48,6.22,7.68,3.71,2.53,6.34,,3.50,4.66,6.00,8.00
2011,72,1455,68,1166,54,A,0,A,3.00,1.85,1.15,-.28,2.52,-4.56,3.14,,2.50,1.00,2.00,
2011,72,1459,74,1204,65,A,0,A,15.00,14.60,13.29,13.75,13.28,,17.28,,13.00,13.86,14.00,11.00
2011,72,1462,79,1269,50,H,0,H,11.00,10.78,8.70,8.47,9.00,1.84,14.35,,9.00,10.97,15.00,
2011,73,1114,81,1419,50,H,0,H,8.50,11.45,13.56,17.31,10.13,,10.21,,9.00,10.52,9.00,11.00
2011,73,1142,58,1168,54,H,0,H,4.50,7.65,9.23,11.03,7.65,-15.77,9.21,,6.00,5.68,6.00,10.00
2011,73,1143,88,1450,81,H,1,H,-1.50,.11,1.73,4.81,-2.09,5.44,-2.56,,-3.00,.67,-1.00,.50
2011,73,1151,69,1154,68,A,0,A,-2.00,-.36,2.08,4.19,-.31,.32,-5.46,,1.50,-.90,-1.00,-3.00
2011,73,1184,63,1183,49,A,0,A,-2.50,-4.57,-5.97,-6.66,-5.39,-.79,-1.40,,-3.50,-3.18,-4.00,-7.50
2011,73,1194,71,1292,61,A,0,A,-2.50,-2.03,-.25,1.63,-2.05,-10.86,-.74,,-2.00,-3.64,-5.00,-4.00
2011,73,1211,92,1337,75,H,0,H,22.00,22.17,21.15,21.88,20.61,-5.95,25.54,,24.00,18.57,23.00,
2011,73,1237,67,1295,64,H,0,H,5.50,7.02,6.54,7.63,5.44,-5.23,9.33,,5.50,3.39,9.00,12.00
2011,73,1241,79,1209,67,H,0,H,10.00,11.93,12.97,15.51,10.96,7.41,12.48,,10.00,11.69,9.00,11.00
2011,73,1275,70,1138,67,H,0,H,2.50,1.51,2.30,6.98,-2.40,,3.24,,.00,-.06,2.00,3.50
2011,73,1278,70,1345,67,H,0,H,-2.50,-3.97,-4.05,-1.86,-6.38,13.05,-2.80,,-4.00,-1.46,-3.00,-3.00
2011,73,1280,69,1279,64,A,0,A,-12.00,-13.95,-14.84,-14.46,-15.22,-2.45,-12.96,,-15.00,-11.98,-13.00,-17.00
2011,73,1282,71,1147,67,A,0,A,10.00,9.35,10.12,10.60,10.15,,,,10.00,11.65,5.00,
2011,73,1285,66,1186,47,H,0,H,17.00,17.52,18.63,19.07,18.87,-9.42,16.25,,16.00,15.22,16.00,18.00
2011,73,1286,74,1340,65,H,0,H,6.50,5.55,6.27,5.91,6.63,.92,1.16,,5.00,5.99,6.00,9.50
2011,73,1287,76,1369,63,A,0,A,11.00,11.92,10.99,11.14,11.02,-16.09,15.14,,11.00,10.73,9.00,9.00
